alim_code;alim_nom_fr;alim_carbo;alim_image_url;code
4044;Frites de pommes de terre, surgelées, préfrites, pour cuisson rôtie/ au four;23,4;;4044
9871;Pâtes sèches, au blé complet, cuites, non salées;23,4;;9871
26270;Pizza au thon, préemballée;23,3;https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=714&q=80;26270
13529;Dourian, pulpe, cru;23,3;;13529
4042;Pomme de terre duchesse, surgelée, crue;23,2;;4042
25414;Cheeseburger, provenant de fast food;23,1;;25414
25574;Sandwich pain de mie complet, jambon, crudités, fromage optionnel, préemballé;23,1;https://images.unsplash.com/photo-1567234669003-dce7a7a88821?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1950&q=80;25574
25575;Sandwich pain de mie complet, thon, crudités, mayonnaise, préemballé;23,1;https://images.unsplash.com/photo-1567234669003-dce7a7a88821?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1950&q=80;25575
25399;Feuilleté aux escargots, préemballé;23,1;;25399
25556;Beignet de légumes;23;;25556
4027;Pomme de terre sautée/rissolée, pré-frite, surgelée, cuite;23;;4027
15020;Châtaigne, bouillie/cuite à l'eau;23;;15020
9822;Pâtes sèches, aux oeufs, cuites, non salées;23;;9822
11060;Herbes de Provence, séchées;23;;11060
11062;Sarriette, séchée;23;;11062
20900;Farine de soja;22,9;;20900
8391;Pâté en croûte;22,9;;8391
23456;Chou à la crème chantilly, Saint-honoré;22,9;;23456
53200;Taro, tubercule, cru;22,8;;53200
25437;Gougère;22,7;;25437
25573;Tarte ou quiche salée (aliment moyen);22,7;;25573
39517;Glace au yaourt;22,7;;39517
25583;Nem ou Pâté impérial, au porc, préemballé, cuit;22,6;;25583
30707;Saucisson brioché, cuit;22,6;;30707
20988;Dulse (Palmaria palmata), séchée ou déshydratée;22,6;;20988
4039;Rostis ou Galette de pomme de terre;22,5;;4039
1012;Cocktail à base de rhum;22,5;;1012
25225;Nuggets de blé (sans soja), préemballé;22,4;;25225
9331;Mil, cuit, non salé;22,4;;9331
26267;Tarte épinard chèvre, préemballée;22,2;;26267
54500;Fruit à pain, cru;22,2;;54500
11029;Menthe, séchée;22,2;;11029
25623;Tarte au maroilles ou Flamiche au maroilles, préemballée;22,1;;25623
26266;Croissant au jambon fromage, préemballé;22;;26266
11307;Ail, sauté/poêlé, sans matière grasse;22;;11307
4036;Pomme de terre sautée/poêlée à la graisse de canard;21,9;;4036
25417;Tarte aux légumes, préemballée;21,8;;25417
39506;Crème dessert au chocolat, appertisée;21,8;;39506
11009;Levure alimentaire;21,8;;11009
9691;Boulgour de blé, cuit, non salé;21,7;;9691
36036;Poulet, escalope panée;21,7;;36036
25553;Tarte ou Tourte aux poireaux, préemballée;21,6;;25553
25415;Double cheeseburger, provenant de fast food;21,5;;25415
20534;Lupin, graine crue;21,5;;20534
11036;Romarin, séché;21,5;;11036
20996;Lichen de mer ou pioca ou goémon rouge (Chondrus crispus), séché ou déshydraté;21,5;;20996
9086;Pâtes ou nouilles asiatiques au blé, cuites, nature, non salées;21,4;;9086
39212;Riz au lait, rayon frais;21,4;;39212
39505;Crème dessert, appertisée (aliment moyen);21,4;;39505
11008;Ketchup, préemballé;21,4;;11008
15054;Noix de cajou, grillée, non salée;21,3;;15054
39206;Mousse au chocolat (base laitière), rayon frais;21,3;;39206
10002;Calmar ou Calamar ou encornet, à la romaine (beignet);21,2;;10002
1029;Spécialité végétale type fromage en tranche ou râpé, sans soja, préemballée;21,2;;1029
25420;Nem ou Pâté impérial;21,1;;25420
39214;Crème dessert à la vanille, appertisée;21,1;;39214
25405;Quiche lorraine, préemballée;21;;25405
25555;Tarte au saumon, préemballée;21;;25555
13175;Pomme, pulpe, rôtie/cuite au four;21;;13175
25193;Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, cuites;20,9;;25193
25582;Nem ou Pâté impérial, au poulet, préemballé, cuit;20,9;;25582
4043;Pomme de terre sautée/ rissolée, pré-frites, surgelée, crue;20,9;;4043
13427;Mango moussache, pulpe, cru, prélevé à la Martinique;20,9;;13427
19572;Fromage frais type petit suisse, aromatisé chocolat, sucré;20,9;;19572
25592;Galette ou pavé au blé (seitan) et légumes, préemballé;20,8;;25592
20901;Soja, graine entière;20,8;;20901
39526;Glace à l'eau;20,8;;39526
11174;Bouillon de volaille, déshydraté;20,8;;11174
25411;Crêpe ou Galette fourrée béchamel champignon, préemballée;20,7;;25411
25444;Tarte au fromage, préemballée;20,7;;25444
26269;Taboulé ou Salade de couscous au poulet, préemballé;20,6;https://assets.afcdn.com/recipe/20190521/92716_w1024h576c1cx1805cy2266.jpg;26269
39209;Crème caramel, rayon frais;20,6;;39209
11037;Sauge, séchée;20,4;;11037
11034;Marjolaine, séchée;20,3;;11034
11086;Spiruline (Spirulina sp.), séchée ou déshydratée;20,3;;11086
4002;Pomme de terre, sans peau, rôtie/cuite au four;20,1;;4002
9901;Vermicelle de riz, cuite, non salée;20,1;;9901
11163;Sauce aigre douce, préemballée;20,1;;11163
25454;Tarte à la provençale, préemballée;20;;25454
13077;Ramboutan, pulpe, crue;20;;13077
13621;Raisin noir Muscat, cru;20;;13621
39235;Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais;20;;39235
39232;Gâteau de riz, appertisé;20;;39232
39233;Fondant au chocolat noir et crème anglaise, préemballé;20;;39233
39200;Crème dessert au chocolat, rayon frais;19,9;;39200
20233;Maïs doux, surgelé, cru;19,8;;20233
39215;Ile flottante, rayon frais;19,8;;39215
25227;Nuggets soja et blé (convient aux véganes ou végétaliens), préemballé;19,7;;25227
13005;Banane, pulpe, crue;19,7;;13005
9111;Riz sauvage, cuit, non salé;19,7;;9111
11001;Bouillon de boeuf, déshydraté;19,7;;11001
25559;Brick à la pomme de terre, fait maison, cuit;19,6;;25559
13152;Dessert de fruits, tout type de fruits (en taux de sucres : compotes allégées en sucres < desserts de fruits < compotes allégée);19,5;;13152
19680;Lait gélifié aromatisé, rayon frais;19,5;;19680
36027;Poulet, croquette panée ou nuggets;19,4;;36027
39211;Crème aux oeufs (petit pot de crème chocolat, vanille, etc.), rayon frais;19,4;;39211
39218;Semoule au lait, rayon frais;19,4;;39218
25561;Tarte à la tomate, préemballée;19,3;;25561
20831;Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique;19,3;;20831
13200;Mangue José, pulpe, crue, prélevée à La Réunion (Mangifera indica L.);19,3;;13200
25418;Croissant au jambon;19,2;;25418
25410;Crêpe ou Galette fourrée béchamel jambon fromage, préemballée;19,1;;25410
11049;Paprika;19,1;;11049
20521;Lentille, germée;19;;20521
25229;Bâtonnet pané soja et blé (convient aux véganes ou végétaliens), préemballée;18,8;;25229
9085;Nouilles asiatiques cuites, aromatisées;18,8;;9085
19681;Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais;18,8;;19681
39401;Pêche melba;18,8;;39401
20993;Gracilaire ou ogonori (Gracilaria verrucosa), séchée ou déshydratée;18,8;;20993
20995;Ao-nori (Enteromorpha sp.), séchée ou déshydratée;18,8;;20995
25571;Falafel ou Boulette de pois-chiche et/ou fève, frite;18,7;;25571
25409;Crêpe ou Galette fourrée béchamel jambon, préemballée;18,7;;25409
2018;Jus de pruneau;18,7;;2018
25217;Feuille de vigne farcie au riz ou dolmas, égouttée, préemballée;18,6;;25217
20049;Maïs doux, en épis, cuit;18,6;;20049
13185;Compote ou assimilé, tout type de fruits, teneur en sucre (allégée en sucres ou non, sans sucres ajoutés...) inconnue (aliment moyen);18,6;;13185
15044;Pistache, grillée;18,6;;15044
39247;Crème dessert au caramel, rayon frais;18,6;;39247
11000;Ail, cru;18,6;;11000
25226;Nuggets soja et blé (ne convient pas aux véganes ou végétaliens), préemballé;18,5;;25226
25581;Crêpe ou Galette fourrée béchamel champignon, cuite, préemballée;18,5;;25581
4026;Pomme de terre, rôtie/cuite au four;18,5;;4026
13426;Mango bassignac, pulpe, cru, prélevé à la Martinique;18,5;;13426
19674;Flan aux oeufs, rayon frais;18,5;;19674
20998;Ascophylle noueux ou goémon noir (Ascophyllum nodosum), séché ou déshydraté;18,5;;20998
25187;Risotto, aux légumes, préemballé;18,4;;25187
25580;Bouchée à la reine, garnie (aliment moyen);18,4;;25580
20066;Maïs doux, appertisé, égoutté;18,4;;20066
20825;Igname saint martin, pulpe, cuit à la vapeur, prélevé à la Martinique;18,4;;20825
26028;Poisson, croquette ou beignet ou nuggets, frit;18,4;;26028
20918;Sirop pour fruits appertisés au sirop;18,4;;20918
4101;Patate douce, crue;18,3;;4101
13707;Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté;18,3;;13707
13428;Mangue julie, pulpe, crue, prélevée à la Martinique;18,3;;13428
15037;Cacahuète, grillée à sec, salée;18,2;;15037
20916;Miso;18,1;;20916
13027;Mirabelle, crue;18;;13027
39511;Crème dessert, rayon frais ou appertisée (aliment moyen);18;;39511
39710;Crème pâtissière;18;;39710
20823;Igname cousse-couche, pulpe, cuit à la vapeur, prélevé à la Martinique;17,9;;20823
39230;Crème dessert, rayon frais (aliment moyen);17,9;;39230
11045;Levure de boulanger, déshydratée;17,9;;11045
25523;Toasts ou Canapés salés, garnitures diverses, préemballés;17,8;;25523
8395;Jambon en croûte;17,8;;8395
39246;Crème dessert au café, rayon frais;17,8;;39246
1022;Cocktail type punch, 16% alcool;17,8;;1022
25590;Falafel ou Boulette de pois-chiche et/ou fève, préemballé;17,7;;25590
25549;Crêpe ou Galette fourrée béchamel fromage, préemballée;17,7;;25549
20507;Pois chiche, bouilli/cuit à l'eau;17,7;;20507
25918;Bouillon de viande et légumes type pot-au-feu, déshydraté;17,7;;25918
19678;Lait emprésuré aromatisé, rayon frais;17,6;;19678
25629;Salade végétale à base de boulgour et/ou quinoa et légumes, préemballée;17,4;;25629
25428;Sandwich grec ou Kebab, pita, crudités;17,4;https://ds1.static.rtbf.be/article/image/770x433/9/1/c/eb7d4aadf8d06f4e920765ed887247e7-1525700531.jpg;25428
13706;Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, égoutté;17,4;;13706
39001;Milk-shake, provenant de fast food;17,4;;39001
4015;Pomme de terre poêlée, avec matière grasse;17,3;;4015
4048;Pomme de terre, cuite (aliment moyen);17,2;;4048
25031;Paëlla;17,1;;25031
20068;Tomate, concentré, appertisé;17,1;;20068
20108;Maïs doux, en épis, surgelé, cru;17;;20108
20268;Tomate, double concentré, appertisé;17;;20268
11175;Gelée au madère, déshydratée;17;;11175
25542;Croque-madame;16,9;;25542
13101;Raisin Chasselas, cru;16,9;;13101
13154;Spécialité de fruits divers, sucrée (mélange pulpes et/ou purées de fruits, mais toujours avec autre ingrédient);16,9;;13154
9615;Polenta ou semoule de maïs, cuite, non salée;16,9;;9615
25228;Pané soja et blé (ne convient pas aux véganes ou végétaliens);16,8;;25228
11024;Persil, séché;16,8;;11024
25591;Galette ou pavé aux lentilles, soja et légumes, préemballé;16,7;;25591
4003;Pomme de terre, bouillie/cuite à l'eau;16,7;;4003
19679;Lait gélifié aromatisé, nappé caramel, rayon frais;16,7;;19679
39700;Crème anglaise, préemballée;16,7;;39700
25552;Crêpe ou Galette fourrée béchamel jambon fromage champignon, préemballée;16,6;;25552
25419;Rouleau de printemps;16,6;;25419
20325;Panais, cuit à l'étouffée;16,6;;20325
13044;Raisin blanc, à gros grain (type Italia ou Dattier), cru;16,6;;13044
13715;Abricot au sirop, appertisé, non égoutté;16,6;;13715
39213;Crème brûlée, rayon frais;16,6;;39213
25108;Samossa ou Samoussa, préemballé, cuit;16,5;;25108
25122;Gratin de pâtes;16,4;;25122
25150;Couscous de légumes, préemballé;16,4;;25150
13041;Prune Reine-Claude, crue;16,4;;13041
20506;Pois cassé, bouilli/cuit à l'eau;16,3;;20506
20588;Lentille blonde, bouillie/cuite à l'eau;16,3;;20588
19552;Yaourt à la grecque, sur lit de fruits;16,3;;19552
2016;Jus de raisin, pur jus;16,3;;2016
25057;Poêlée de pommes de terre préfrites, lardons ou poulet, et autres, sans légumes verts, préemballée;16,2;;25057
4008;Pomme de terre, sans peau, crue;16,2;;4008
20587;Lentille verte, bouillie/cuite à l'eau;16,2;;20587
13704;Abricot au sirop (sans précision sur léger ou classique), appertisé, égoutté (aliment moyen);16,2;;13704
13705;Macédoine ou cocktail ou salade de fruits, au sirop (sans précision sur léger ou classique), appertisé, égouttée (aliment moyen);16,2;;13705
13714;Abricot au sirop, appertisé, égoutté;16,2;;13714
25512;Volaille, croquette panée ou nuggets;16,2;;25512
19654;Fromage blanc ou spécialité laitière, aux copeaux de chocolat, sucré, 7% MG environ;16,2;;19654
25614;Salade de riz, appertisée;16,1;https://static.750g.com/images/600-600/d7ada6f2ba25b6e57dea40a54a5f8329/salade-de-riz.jpg;25614
13023;Litchi, pulpe, cru;16,1;;13023
15202;Beurre de cacahuète ou Pâte d'arachide;16,1;;15202
26029;Poisson pané, surgelé, cru;16,1;;26029
25460;Fajitas;16;;25460
20050;Topinambour, cuit;16;;20050
13719;Ananas au sirop léger, appertisé, non égoutté;16;;13719
19643;Fromage blanc et crème fouettée sur lit de fruits, sucré;16;;19643
39220;Liégeois aux fruits, préemballé;16;;39220
20921;Dessert au soja, aromatisé, sucré, non enrichi, préemballé;16;;20921
20923;Dessert végétal sans soja (coco, riz), aux fruits, sucré, enrichi en calcium, fermenté, préemballé;16;;20923
2019;Jus de raisin, à base de concentré;16;;2019
11301;Sauce teriyaki, préemballée;16;;11301
25198;Pâtes en sauce aux fromages (spaghetti, tagliatelles…), préemballées;15,9;;25198
4023;Pomme de terre nouvelle, crue;15,9;;4023
13718;Ananas au sirop léger, appertisé, égoutté;15,9;;13718
15009;Pistache, grillée, salée;15,9;;15009
1013;Cocktail à base de whisky;15,9;;1013
26263;Salade de riz à la niçoise, avec sauce, préemballée;15,8;https://fac.img.pmdstatic.net/fit/http.3A.2F.2Fprd2-bone-image.2Es3-website-eu-west-1.2Eamazonaws.2Ecom.2Ffac.2F2018.2F07.2F30.2F2fde7232-8cab-4af0-9614-720456bf4a88.2Ejpeg/750x562/quality/80/crop-from/center/cr/wqkgU2FuZHJhIE1haHV0L01hcmFib3V0IC8gRmVtbWUgQWN0dWVsbGU%3D/salade-de-riz-a-la-nicoise.jpeg;26263
25572;Crêpe ou Galette aux noix de St Jacques, préemballée;15,8;;25572
20540;Haricot flageolet, vert, bouilli/cuit à l'eau;15,8;;20540
20922;Dessert végétal sans soja (amande, avoine, chanvre, coco, riz), aromatisé, sucré, non enrichi, préemballé;15,8;;20922
4028;Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau;15,7;;4028
13112;Raisin, cru;15,7;;13112
20994;Fucus vésiculeux (Fucus serratus ou Fucus vesiculosus), séché ou déshydraté;15,7;;20994
25138;Couscous au poulet;15,6;;25138
13045;Raisin noir, cru;15,6;;13045
8903;Quenelle de veau, en sauce;15,6;;8903
4014;Pomme de terre vapeur, sous vide;15,4;;4014
13056;Anone ou chérimole, pulpe, crue;15,4;;13056
25546;Fromage pané au jambon;15,3;;25546
20126;Haricot de Lima, cru;15,3;;20126
20197;Salsifis noir, ou scorsonère d'Espagne, cru;15,3;;20197
13109;Compote, tout type de fruits, allégée en sucres;15,3;;13109
20911;Dessert au soja, aromatisé, sucré, enrichi en calcium, préemballé;15,3;;20911
25562;Crêpe ou Galette complète (oeuf, jambon, fromage), préemballée;15,2;;25562
19557;Yaourt, lait fermenté ou spécialité laitière sur lit de fruits, sucré;15,2;;19557
1028;Spécialité végétale type fromage, à la noix de cajou, préemballée;15,2;;1028
2365;Nectar de fruit de la passion ou maracuja;15,2;;2365
25230;Escalope panée, soja, blé et fromage, type cordon bleu, préemballée;15,1;;25230
13151;Compote de pomme, allégée en sucres;15,1;;13151
13201;Ananas Victoria ou ananas Queen Victoria, pulpe crue, prélevé à La Réunion Ananas comosus (L.) merr var. Queen);15,1;;13201
15045;Tournesol, graine, grillé, salé;15,1;;15045
25433;Accra de poisson;15,1;;25433
19437;Fromage de chèvre pané à dorer, préemballé;15;;19437
20532;Pois chiche, appertisé, égoutté;15;;20532
20589;Lentille corail, bouillie/cuite à l'eau;15;;20589
15002;Cacahuète, grillée, salée;15;;15002
20919;Sirop léger pour fruits appertisés au sirop;15;;20919
4029;Pomme de terre primeur, sans peau, bouillie/cuite à l'eau;14,9;;4029
20541;Fève, pelée, surgelée, crue;14,9;;20541
13129;Compote, tout type de fruits, allégée en sucres, rayon frais;14,9;;13129
19685;Panna cotta, avec préparations de fruits ou caramel, rayon frais;14,9;;19685
13026;Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru;14,8;;13026
15001;Cacahuète ou Arachide;14,8;;15001
8937;Quenelle nature, crue;14,8;;8937
2054;Nectar de poire;14,8;;2054
19657;Fromage blanc ou spécialité laitière, aux fruits, sucré, 3% MG environ;14,7;;19657
25089;Cordon bleu de volaille, préemballé;14,6;;25089
11073;Ketchup allégé en sucres, préemballé;14,6;;11073
20924;Sirop léger pour poire appertisée;14,6;;20924
25056;Gratin dauphinois;14,5;;25056
13709;Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, non égoutté;14,5;;13709
13735;Poire au sirop léger, appertisée, non égouttée;14,5;;13735
19589;Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, à la crème;14,5;;19589
25204;Tajine de poulet, préemballé;14,4;;25204
13708;Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, égoutté;14,4;;13708
9903;Vermicelle de soja, cuite, non salée;14,4;;9903
39229;Crème dessert à la vanille, rayon frais;14,4;;39229
11098;Vanille, extrait aqueux;14,4;;11098
25459;Burritos;14,3;;25459
25625;Crêpe ou Galette fourrée au poisson et / ou fruits de mer, préemballée;14,3;;25625
13018;Grenade, pulpe et pépins, crue;14,3;;13018
13025;Mangue, pulpe, crue;14,3;;13025
13066;Kaki, pulpe, cru;14,3;;13066
2024;Jus de fruit de la passion ou maracudja, frais;14,3;;2024
11202;Sauce indienne type tandoori ou tikka masala, préemballée;14,3;;11202
25107;Couscous au poisson;14,2;;25107
25135;Pâtes à la carbonara (spaghetti, tagliatelles…);14,2;;25135
4018;Pomme de terre, purée, avec lait et beurre, non salée;14,2;;4018
19587;Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré;14,2;;19587
25568;Pastilla au poulet, préemballée;14,1;;25568
13731;Pêche au sirop léger, appertisée, non égouttée;14,1;;13731
8120;Confit de foie de porc;14,1;;8120
8910;Quenelle de volaille, crue;14,1;;8910
19580;Yaourt, lait fermenté ou spécialité laitière, aux copeaux de chocolat, à la crème, sucré;14,1;;19580
